 CNTY , CONAME ,TOTPOP,POPRANK,POPSQMI,POPANGNO,POPANGPC,POPBLNO,POPBLPCT,POPHISNO,POPHISPC,POPOTHNO,POPOTHPC,POP04TOT,POP04F,POP04M,POP04PCT,POP514TO,POP514F,POP514M,POP514PC,POP1544T,POP1544F,POP1544M,POP1544PC,POP4564T,POP4564F,POP4564M,POP4564PC,POP65T,POP65F,POP65M,POP65PC,POPTFNO,POPTMNO,POPTFMPC,POPTMPC, UNEMPRT , TANFRECP ,FSPARTIC, PCPI , MCELIG , LIVEBIR ,ADBIRNO, ADBIRPCT ,UNWEDNO, UNWEDPCT , LBWNO , LBWPCT ,PRNTNO, PREPCT ,FERTILRT,TBNO,TBRATE,SYPHNO, SYPHRATE ,GONNO, GONRATE ,CHLAMNO,CHLAMRTE,PERTNO, PERTRATE ,VARICNO, VARICRTE ,AIDSNO, AIDSRATE , ALLDEANO ,ALLDEART,CDDEANO,CDDEART,HRTDEANO,HRTDEART,STRDEANO,STRDEART,CANDEANO, CANDEART ,LNGCANDN, LNGCANDR ,BRCANDN, BRCANDR ,COPDDN, COPDDR ,DIADEANO, DIADEART ,INFDEANO, INFDEART ,FTLDEANO,FTLDEART,ACCDEANO, ACCDEART ,MVDEANO, MVDEART ,HMIDEANO, HMIDEART ,SUIDEANO, SUIDEART , POVTOT ,PopUniv_Tot, POVPCT , POV017NO , PopUniv_LT18 , POV017PC , POVGT17N , PopUniv_18+ , POVGT17P , CHIP , Medbirth , Totbirth , MedbirthP , LaborForce , #UnEmp , UnEmp% ,PercapPop,PersInc, PercapInc ,AREA2,PreNatal,NOHILT65,NOHILT65POP,NOHILT65%,NOHI1864,NOHI1864POP,NOHILT18,NOHILT18POP,NOHILT18%,Alzheimer's,ALZDEART, FLUDEANO , FLUDEART , CLNDEANO , CLNDEART , PRSTDEANO , PRSTDEART , NEPHDEANO , NEPHDEART , LVRDEANO , LVVRDEART , SEPTDEANO , SEPTDEART ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,YEAR of DATA,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,SFY2009,SFY2009,2009,SFY2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,SFY2009,FY2009,FY2009,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 183 , Panola County ,"23,297",106,29.1,"17,581",75.5%,"4,405",18.9%,"1,161",5.0%,150,0.6%,"1,462",718,744,6.3%,"2,962","1,438","1,524",12.7%,"8,219","4,105","4,114",35.3%,"6,630","3,368","3,262",28.5%,"4,024","2,266","1,758",17.3%,"11,895","11,402",51.1%,48.9%,7.4%,32,"2,280","$35,959","4,189", 297 ,20,6.7%,134,45.1%,23,7.7%,178,66.4%,72.4,0,---,1,4.3,15,64.4,54,231.8,0,---,0,---,1,4.2,257,874.6,#REF!,#REF!,48,159.3,11,---,48,158.7,14,---,4,---,17,---,20,---,3,---,1,---,18,---,8,---,1,---,5,---,"3,000","22,780",13.2%,"1,097","5,747",19.1%,"1,903","17,033",11.2%,320,0,285,0.0%,"13,383",986,7.4%,"23,310","838,204,290","$35,959",800.9,268,"4,323","19,130",23%,"3,432","13,416",891,"5,714",15.6%,8,---,4,---,3,---,3,---,5,---,2,---,2,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 184 , Parker County ,"115,359",36,127.7,"98,801",85.6%,"2,531",2.2%,"12,638",11.0%,"1,389",1.2%,"6,701","3,280","3,421",5.8%,"15,180","7,283","7,897",13.2%,"46,486","21,826","24,660",40.3%,"33,591","16,177","17,414",29.1%,"13,401","7,201","6,200",11.6%,"55,767","59,592",48.3%,51.7%,7.7%,156,"7,110","$35,617","13,380"," 1,372 ",44,3.2%,419,30.5%,94,6.9%,758,56.4%,62.9,2,1.8,1,0.9,24,20.8,192,166.4,14,12.1,18,15.6,3,2.7,857,787.7,#REF!,#REF!,196,180.9,59,57.9,200,174.4,72,63.7,15,---,72,65.1,16,---,11,---,12,---,54,46.5,18,---,2,---,12,---,"10,990","111,517",9.9%,"4,223","28,859",14.6%,"6,767","82,658",8.2%,"1,405",0,"1,375",0.0%,"54,442","4,165",7.7%,"114,919","4,093,070,023","$35,617",903.5,"1,344","22,025","99,767",22%,"17,938","70,524","4,087","29,243",14.0%,43,45.5,23,22.6,21,17.6,5,---,18,---,14,---,7,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 185 , Parmer County ,"9,729",168,11.0,"4,155",42.7%,91,0.9%,"5,426",55.8%,57,0.6%,804,393,411,8.3%,"1,533",741,792,15.8%,"3,957","1,912","2,045",40.7%,"2,170","1,070","1,100",22.3%,"1,265",719,546,13.0%,"4,835","4,894",49.7%,50.3%,4.5%,1,755,"$30,260","1,939", 122 ,5,4.1%,43,35.2%,11,9.0%,54,44.6%,63.8,1,9.8,0,---,2,20.6,26,267.2,0,---,0,---,1,9.8,49,463.4,#REF!,#REF!,12,---,3,---,7,---,1,---,1,---,2,---,2,---,1,---,0,---,4,---,2,---,0,---,0,---,"1,547","9,155",16.9%,645,"2,851",22.6%,902,"6,304",14.3%,267,0,153,0.0%,"4,640",207,4.5%,"9,290","281,115,400","$30,260",881.7,121,"2,678","7,890",34%,"2,028","5,077",650,"2,813",23.1%,5,---,1,---,2,---,1,---,1,---,0,---,3,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 186 , Pecos County ,"16,983",132,3.6,"5,203",30.6%,647,3.8%,"11,008",64.8%,125,0.7%,"1,233",603,630,7.3%,"2,229","1,105","1,124",13.1%,"7,727","3,011","4,716",45.5%,"3,772","1,805","1,967",22.2%,"2,022","1,096",926,11.9%,"7,620","9,363",44.9%,55.1%,9.1%,30,"1,602","$24,941","3,487", 252 ,22,8.7%,135,53.6%,15,6.0%,147,58.8%,83.7,0,---,1,5.9,8,47.1,77,453.4,2,11.8,0,---,0,---,100,669.0,#REF!,#REF!,26,174.6,3,---,15,---,5,---,0,---,8,---,3,---,1,---,0,---,6,---,1,---,0,---,3,---,"2,852","14,449",19.7%,947,"4,223",22.4%,"1,905","10,226",18.6%,170,0,258,0.0%,"8,228",745,9.1%,"16,248","405,241,368","$24,941","4,763.7",250,"4,534","14,088",32%,"3,619","9,817",915,"4,271",21.4%,3,---,2,---,1,---,2,---,1,---,2,---,1,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 187 , Polk County ,"46,236",67,43.7,"34,765",75.2%,"5,361",11.6%,"5,050",10.9%,"1,060",2.3%,"2,683","1,312","1,371",5.8%,"5,110","2,518","2,592",11.1%,"16,533","7,212","9,321",35.8%,"12,623","6,444","6,179",27.3%,"9,287","5,056","4,231",20.1%,"22,542","23,694",48.8%,51.2%,9.1%,175,"6,439","$37,098","10,610", 552 ,41,7.4%,272,49.3%,61,11.1%,333,61.9%,76.5,0,---,0,---,26,56.2,78,168.7,1,2.2,7,15.1,3,6.5,618,1060.5,#REF!,#REF!,156,255.3,41,67.5,121,188.1,46,66.4,7,---,40,62.3,14,---,9,---,1,---,38,80.2,15,---,2,---,9,---,"9,736","43,090",22.6%,"3,260","9,328",34.9%,"6,476","33,762",19.2%,680,0,547,0.0%,"17,946","1,641",9.1%,"46,530","1,726,169,940","$37,098","1,057.3",538,"10,830","36,171",30%,"9,078","26,851","1,752","9,320",18.8%,20,32.9,12,---,7,---,9,---,11,---,10,---,14,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 188 , Potter County ,"122,019",31,134.2,"59,361",48.6%,"12,039",9.9%,"45,449",37.2%,"5,170",4.2%,"10,949","5,373","5,576",9.0%,"17,924","8,856","9,068",14.7%,"54,496","25,653","28,843",44.7%,"25,582","12,710","12,872",21.0%,"13,068","7,566","5,502",10.7%,"60,158","61,861",49.3%,50.7%,6.1%,261,"18,007","$31,835","36,217"," 2,300 ",151,6.6%,"1,188",51.7%,232,10.1%,"1,101",48.0%,89.7,6,5.0,1,0.8,383,313.9,"1,043",854.8,6,4.9,28,22.9,3,2.5,"1,116",984.6,#REF!,#REF!,254,221.3,62,55.3,199,181.1,43,39.6,13,---,87,81.9,43,39.3,25,10.9,14,---,53,44.9,20,---,4,---,26,23.0,"26,250","113,871",23.1%,"10,088","33,475",30.1%,"16,162","80,396",20.1%,"2,087",0,"2,253",0.0%,"57,727","3,513",6.1%,"121,816","3,878,012,360","$31,835",909.2,"2,294","32,242","103,852",31%,"26,506","70,528","5,736","33,324",17.2%,37,31.9,7,---,19,---,12,---,17,---,21,18.5,20,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 189 , Presidio County ,"8,117",180,2.1,"1,066",13.1%,13,0.2%,"7,011",86.4%,27,0.3%,820,403,417,10.1%,"1,252",622,630,15.4%,"3,190","1,635","1,555",39.3%,"1,718",875,843,21.2%,"1,137",597,540,14.0%,"4,132","3,985",50.9%,49.1%,16.7%,76,"1,863","$24,113","2,464", 140 ,12,8.6%,74,52.9%,8,5.7%,46,33.3%,85.6,1,11.7,0,---,0,---,22,271.0,0,---,3,37.0,0,---,51,567.2,#REF!,#REF!,13,---,3,---,9,---,2,---,0,---,2,---,1,---,0,---,0,---,4,---,2,---,0,---,2,---,"1,742","7,370",23.6%,734,"2,244",32.7%,"1,008","5,126",19.7%,158,0,140,0.0%,"3,668",614,16.7%,"7,470","180,124,110","$24,113","3,855.5",138,"2,456","6,106",40%,"1,865","3,906",591,"2,200",26.9%,0,---,2,---,2,---,1,---,0,---,1,---,2,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 190 , Rains County ,"11,167",159,48.1,"10,134",90.7%,272,2.4%,644,5.8%,117,1.0%,549,269,280,4.9%,"1,233",592,641,11.0%,"3,638","1,748","1,890",32.6%,"3,522","1,790","1,732",31.5%,"2,225","1,154","1,071",19.9%,"5,553","5,614",49.7%,50.3%,8.1%,20,"1,073","$27,032","1,966", 115 ,4,3.5%,44,38.3%,8,7.0%,63,55.8%,65.8,0,---,0,---,0,---,12,107.5,0,---,0,---,0,---,111,765.4,#REF!,#REF!,24,154.5,6,---,31,177.4,11,---,2,---,7,---,2,---,0,---,0,---,6,---,2,---,0,---,1,---,"1,767","11,200",15.8%,622,"2,270",27.4%,"1,145","8,930",12.8%,178,0,115,0.0%,"5,102",413,8.1%,"11,287","305,110,184","$27,032",232.1,113,"2,549","8,770",29%,"2,128","6,507",421,"2,263",18.6%,1,---,3,---,3,---,1,---,3,---,1,---,0,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 191 , Randall County ,"118,081",35,129.1,"96,199",81.5%,"2,238",1.9%,"16,944",14.3%,"2,700",2.3%,"6,522","3,195","3,327",5.5%,"15,078","7,286","7,792",12.8%,"49,932","24,909","25,023",42.3%,"31,922","16,264","15,658",27.0%,"14,627","8,253","6,374",12.4%,"59,907","58,174",50.7%,49.3%,4.6%,6,"5,790","$39,182","11,296"," 1,589 ",52,3.3%,497,31.3%,146,9.2%,"1,088",68.6%,63.8,1,0.8,0,---,89,75.4,379,321.0,2,1.7,32,27.1,3,2.5,899,795.2,#REF!,#REF!,213,188.7,49,45.6,192,162.2,56,46.1,17,---,70,60.8,28,24.0,11,---,6,---,43,37.6,12,---,6,---,13,---,"10,205","114,524",8.9%,"3,282","28,828",11.4%,"6,923","85,696",8.1%,"1,282",0,"1,593",0.0%,"68,617","3,190",4.6%,"116,483","4,564,036,906","$39,182",914.4,"1,587","18,619","102,929",18%,"15,349","73,767","3,270","29,162",11.2%,40,39.1,12,---,11,---,8,---,10,---,9,---,10,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 192 , Reagan County ,"3,257",226,2.8,"1,388",42.6%,99,3.0%,"1,756",53.9%,14,0.4%,271,130,141,8.3%,459,226,233,14.1%,"1,276",620,656,39.2%,806,387,419,24.7%,445,221,224,13.7%,"1,584","1,673",48.6%,51.4%,6.5%,0,227,"$34,731",553, 53 ,2,3.8%,18,34.0%,6,11.3%,29,54.7%,85.5,0,---,0,---,3,92.1,11,337.7,0,---,0,---,0,---,23,629.3,#REF!,#REF!,5,---,3,---,3,---,1,---,1,---,1,---,2,---,1,---,1,---,3,---,3,---,0,---,1,---,283,"2,968",9.5%,124,940,13.2%,159,"2,028",7.8%,58,0,52,0.0%,"2,114",138,6.5%,"3,014","104,679,234","$34,731","1,175.3",53,876,"2,662",33%,615,"1,718",261,944,27.6%,1,---,0,---,0,---,0,---,0,---,0,---,0,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 193 , Real County ,"3,320",224,4.7,"2,487",74.9%,9,0.3%,804,24.2%,20,0.6%,181,85,96,5.5%,317,161,156,9.5%,"1,042",512,530,31.4%,892,456,436,26.9%,888,457,431,26.7%,"1,671","1,649",50.3%,49.7%,5.6%,0,505,"$32,406",773, 38 ,0,0.0%,16,42.1%,4,10.5%,19,50.0%,74.2,0,---,0,---,0,---,15,451.8,0,---,0,---,0,---,48,946.6,#REF!,#REF!,17,---,3,---,13,---,5,---,1,---,1,---,2,---,1,---,1,---,0,---,0,---,0,---,0,---,624,"2,832",22.0%,236,581,40.6%,388,"2,251",17.2%,44,0,34,0.0%,"1,531",86,5.6%,"2,925","94,787,550","$32,406",699.9,38,715,"2,122",34%,585,"1,545",130,577,22.5%,1,---,0,---,1,---,0,---,2,---,0,---,0,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 194 , Red River County ,"13,564",151,12.9,"10,065",74.2%,"2,516",18.5%,879,6.5%,104,0.8%,807,392,415,5.9%,"1,623",818,805,12.0%,"4,782","2,367","2,415",35.3%,"3,638","1,840","1,798",26.8%,"2,714","1,504","1,210",20.0%,"6,921","6,643",51.0%,49.0%,9.3%,41,"1,729","$28,679","3,084", 140 ,8,5.7%,70,50.0%,14,10.0%,81,57.9%,59.1,0,---,0,---,9,66.4,47,346.5,2,14.7,2,14.7,0,---,191,987.9,#REF!,#REF!,56,273.2,8,---,35,182.2,10,---,2,---,18,---,3,---,1,---,0,---,9,---,4,---,2,---,5,---,"2,395","12,509",19.1%,867,"2,719",31.9%,"1,528","9,790",15.6%,209,0,143,0.0%,"6,081",565,9.3%,"12,765","366,087,435","$28,679","1,050.2",140,"2,789","10,005",28%,"2,344","7,308",445,"2,697",16.5%,6,---,6,---,2,---,0,---,3,---,2,---,0,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 195 , Reeves County ,"11,474",158,4.4,"2,503",21.8%,219,1.9%,"8,675",75.6%,77,0.7%,937,462,475,8.2%,"1,622",820,802,14.1%,"4,645","2,027","2,618",40.5%,"2,644","1,230","1,414",23.0%,"1,626",862,764,14.2%,"5,401","6,073",47.1%,52.9%,11.8%,105,"2,123","$26,779","3,957", 185 ,23,12.4%,107,57.8%,19,10.3%,120,65.2%,91.3,1,8.9,0,---,11,95.9,29,252.7,3,26.1,11,95.9,4,35.5,108,899.0,#REF!,#REF!,27,217.0,8,---,25,196.4,5,---,3,---,2,---,1,---,4,---,0,---,5,---,2,---,0,---,3,---,"2,708","9,880",27.4%,983,"2,914",33.7%,"1,725","6,966",24.8%,201,0,208,0.0%,"4,660",550,11.8%,"11,046","295,800,834","$26,779","2,635.9",184,"3,263","9,171",36%,"2,637","6,246",626,"2,925",21.4%,3,---,3,---,1,---,4,---,5,---,4,---,2,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 196 , Refugio County ,"7,411",186,9.6,"3,212",43.3%,523,7.1%,"3,606",48.7%,70,0.9%,558,274,284,7.5%,879,425,454,11.9%,"2,699","1,296","1,403",36.4%,"1,945",966,979,26.2%,"1,330",745,585,17.9%,"3,706","3,705",50.0%,50.0%,6.5%,6,"1,060","$36,937","1,589", 95 ,7,7.4%,55,57.9%,11,11.6%,61,64.9%,73.3,0,---,0,---,4,54.0,22,296.9,0,---,0,---,0,---,66,715.2,#REF!,#REF!,11,---,3,---,17,---,7,---,0,---,1,---,0,---,0,---,0,---,10,---,4,---,0,---,0,---,"1,219","7,080",17.2%,434,"1,673",25.9%,785,"5,407",14.5%,173,0,81,0.0%,"4,181",273,6.5%,"7,225","266,869,825","$36,937",770.2,94,"1,560","5,800",27%,"1,261","4,129",299,"1,671",17.9%,2,---,1,---,1,---,4,---,1,---,2,---,4,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 197 , Roberts County ,868,249,0.9,834,96.1%,3,0.3%,30,3.5%,1,0.1%,56,26,30,6.5%,82,34,48,9.4%,256,128,128,29.5%,286,139,147,32.9%,188,94,94,21.7%,421,447,48.5%,51.5%,5.2%,0,27,"$33,218",72, 11 ,1,9.1%,1,9.1%,0,0.0%,8,72.7%,85.9,0,---,0,---,0,---,0,---,0,---,0,---,0,---,9,---,#REF!,#REF!,3,---,1,---,2,---,0,---,1,---,1,---,0,---,0,---,0,---,0,---,0,---,0,---,0,---,58,876,6.6%,19,222,8.6%,39,654,6.0%,4,0,8,0.0%,561,29,5.2%,878,"29,165,404","$33,218",924.1,11,124,724,17%,92,499,32,225,14.2%,0,---,0,---,0,---,0,---,1,---,0,---,0,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 198 , Robertson County ,"15,970",136,18.7,"9,262",58.0%,"3,736",23.4%,"2,881",18.0%,91,0.6%,"1,163",570,593,7.3%,"2,145","1,072","1,073",13.4%,"5,638","2,845","2,793",35.3%,"4,194","2,149","2,045",26.3%,"2,830","1,556","1,274",17.7%,"8,192","7,778",51.3%,48.7%,7.8%,24,"2,671","$34,222","4,013", 212 ,10,4.7%,109,51.4%,15,7.1%,85,57.0%,74.5,0,---,3,18.8,36,225.4,76,475.9,3,18.8,2,12.5,0,---,182,884.7,#REF!,#REF!,53,244.6,6,---,38,180.9,14,---,1,---,11,---,6,---,0,---,1,---,6,---,3,---,0,---,4,---,"3,113","15,422",20.2%,"1,174","4,050",29.0%,"1,939","11,372",17.1%,212,0,193,0.0%,"7,415",576,7.8%,"15,706","537,490,732","$34,222",854.6,149,"3,388","12,805",26%,"2,671","8,808",717,"3,997",17.9%,3,---,1,---,2,---,1,---,4,---,2,---,5,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 199 , Rockwall County ,"81,267",45,631.0,"64,000",78.8%,"2,857",3.5%,"12,859",15.8%,"1,551",1.9%,"5,224","2,555","2,669",6.4%,"11,929","5,644","6,285",14.7%,"33,581","16,299","17,282",41.3%,"23,204","11,378","11,826",28.6%,"7,329","3,961","3,368",9.0%,"39,837","41,430",49.0%,51.0%,7.3%,69,"3,318","$42,999","6,791", 998 ,16,1.6%,224,22.4%,86,8.6%,688,69.8%,61.2,2,2.5,0,---,21,25.8,91,112.0,4,4.9,28,34.5,0,---,386,612.7,#REF!,#REF!,100,161.8,27,45.7,86,127.7,19,---,9,---,20,---,7,---,4,---,2,---,17,---,8,---,2,---,6,---,"5,314","80,647",6.6%,"2,129","23,847",8.9%,"3,185","56,800",5.6%,932,0,"1,009",0.0%,"38,488","2,804",7.3%,"81,391","3,499,731,609","$42,999",128.8,985,"13,599","72,463",19%,"10,291","48,443","3,308","24,020",13.8%,9,---,9,---,14,---,2,---,7,---,4,---,11,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 200 , Runnels County ,"10,958",161,10.4,"6,976",63.7%,165,1.5%,"3,739",34.1%,78,0.7%,777,379,398,7.1%,"1,389",675,714,12.7%,"3,848","1,887","1,961",35.1%,"2,809","1,431","1,378",25.6%,"2,135","1,215",920,19.5%,"5,587","5,371",51.0%,49.0%,7.6%,25,"1,300","$28,488","2,384", 122 ,6,4.9%,60,49.2%,11,9.0%,68,56.2%,64.7,0,---,0,---,2,18.3,28,255.5,3,27.4,1,9.1,0,---,123,736.2,#REF!,#REF!,25,137.2,12,---,27,169.2,10,---,1,---,11,---,4,---,0,---,2,---,7,---,4,---,0,---,1,---,"1,591","9,930",16.0%,710,"2,592",27.4%,881,"7,338",12.0%,193,0,107,0.0%,"4,617",353,7.6%,"10,170","289,722,960","$28,488","1,050.7",121,"2,319","7,997",29%,"1,789","5,421",530,"2,576",20.6%,6,---,2,---,3,---,1,---,3,---,1,---,2,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 201 , Rusk County ,"48,882",64,52.9,"33,278",68.1%,"8,958",18.3%,"6,304",12.9%,342,0.7%,"3,121","1,528","1,593",6.4%,"6,142","3,007","3,135",12.6%,"18,185","8,313","9,872",37.2%,"13,430","6,423","7,007",27.5%,"8,004","4,311","3,693",16.4%,"23,582","25,300",48.2%,51.8%,7.8%,110,"4,392","$30,827","8,804", 728 ,30,4.1%,311,42.7%,62,8.5%,401,56.6%,87.6,1,2.2,5,10.2,35,71.6,120,245.5,2,4.1,10,20.5,2,4.3,525,876.8,#REF!,#REF!,145,237.1,24,39.7,110,177.5,35,55.0,9,---,35,55.3,8,---,3,---,4,---,32,64.5,17,---,1,---,6,---,"7,572","46,126",16.4%,"2,731","11,681",23.4%,"4,841","34,445",14.1%,882,0,699,0.0%,"24,519","1,918",7.8%,"49,180","1,516,071,860","$30,827",923.6,708,"10,372","40,787",25%,"8,570","29,134","1,802","11,653",15.5%,22,35.7,7,---,13,---,3,---,9,---,6,---,10,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 202 , Sabine County ,"10,484",165,21.4,"9,152",87.3%,"1,063",10.1%,230,2.2%,39,0.4%,540,261,279,5.2%,"1,016",525,491,9.7%,"2,961","1,535","1,426",28.2%,"3,001","1,530","1,471",28.6%,"2,966","1,553","1,413",28.3%,"5,404","5,080",51.5%,48.5%,14.9%,5,"1,569","$33,425","2,293", 105 ,2,1.9%,49,46.7%,7,6.7%,51,50.0%,68.4,0,---,0,---,11,104.9,27,257.5,0,---,10,95.4,0,---,133,791.3,#REF!,#REF!,38,187.4,11,---,29,158.7,7,---,2,---,12,---,2,---,2,---,0,---,13,---,8,---,0,---,1,---,"1,943","10,104",19.2%,622,"1,999",31.1%,"1,321","8,105",16.3%,138,0,98,0.0%,"3,582",532,14.9%,"10,208","341,202,400","$33,425",490.3,102,"1,798","7,321",25%,"1,490","5,338",308,"1,983",15.5%,3,---,1,---,1,---,3,---,3,---,0,---,1,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
